"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.129901364E2,5.419585705E-1,1.721040130E0,1.948308945E0
4.130079544E2,3.994668424E-1,1.729371905E0,3.114237785E0
4.130257689E2,-3.495417535E-2,1.068893552E0,3.906355858E0
4.130435848E2,1.110449731E-1,9.911143780E-2,4.901363373E0
4.130613997E2,1.051729441E0,-9.880173206E-2,5.957689285E0
4.130792162E2,2.386293650E0,2.432822943E0,5.133194923E0
4.130970315E2,1.955622315E0,5.002113342E0,1.109079361E0
4.131148464E2,6.738489866E-1,3.779651403E0,3.180694580E-1
4.131326588E2,-1.042253017E0,-5.964398384E-1,3.631453514E0
4.131504781E2,-2.251789570E0,-3.525916338E0,5.172685623E0
4.131682894E2,-3.058376312E0,-3.858726501E0,2.913969994E0
4.131861097E2,-3.020414829E0,-2.699355602E0,-1.635589600E-1
4.132039251E2,-2.170567036E0,-1.830117583E0,-5.842571259E-1
4.132217394E2,-1.509540915E0,-1.627924323E0,1.057024002E-1
4.132395528E2,-8.972595930E-1,-1.767207026E0,1.051015854E0
4.132573721E2,-2.317368388E-1,-1.966904402E0,1.578626633E0
4.132751909E2,2.708578706E-1,-1.977530718E0,8.984241486E-1
4.132929999E2,7.280165553E-1,-1.593033195E0,-4.883728027E-1
4.133108188E2,1.020282984E0,-1.140384793E0,-1.829162598E0
4.133286345E2,8.604648709E-1,-6.588118076E-1,-3.581698895E0
4.133464498E2,5.039209127E-1,-2.902913094E-1,-5.025558949E0
4.133642665E2,1.905954182E-1,-1.845097542E-2,-5.915203094E0
4.133820812E2,-1.111657023E-1,-7.395911217E-2,-5.976187229E0
4.133998971E2,-3.776771426E-1,-3.204336166E-1,-5.327378273E0
4.134177122E2,-4.675817490E-1,-5.433537960E-1,-4.620166302E0
4.134355234E2,-6.342053413E-1,-7.139532566E-1,-3.686162949E0
4.134533460E2,-6.776759028E-1,-4.763269424E-1,-2.688566685E0
4.134711608E2,-6.629223228E-1,-2.615714073E-2,-1.688031673E0
4.134889745E2,-2.699481249E-1,1.017721534E0,-1.332416534E0
4.135067903E2,2.124601007E-1,1.641103029E0,-5.078210831E-1
4.135246061E2,8.319846392E-1,1.809713721E0,1.859953880E0
4.135424216E2,1.273128748E0,1.364496827E0,4.862350464E0
4.135602372E2,1.845294952E0,1.655870438E0,6.661289215E0
4.135780530E2,1.674855471E0,1.958174944E0,6.002374649E0
4.135958676E2,1.076375604E0,2.576347351E0,5.135223389E0
4.136136855E2,6.005042791E-1,3.203468800E0,2.608953476E0
4.136314993E2,1.112055302E0,2.035217285E0,2.207252502E0
4.136493112E2,1.449685574E0,-1.255326509E0,5.382275581E0
4.136671261E2,-1.660999656E-1,-4.997882843E0,8.085934639E0
4.136849457E2,-9.075379968E-1,-5.343719006E0,5.644602776E0
4.137027630E2,9.439758658E-1,-2.919373989E0,1.988192558E0
4.137205748E2,2.387228966E0,-1.588223219E0,-4.253416061E-1
4.137384058E2,3.355941534E0,-8.099329472E-1,-7.449369431E-1
4.137562079E2,3.588958263E0,-5.520637035E-1,-7.986869812E-1
4.137740255E2,3.363016367E0,2.841420174E-1,-1.554120064E0
4.137918391E2,2.278704405E0,2.922883034E-1,-2.416993618E0
4.138096528E2,1.260400772E0,3.398935795E-1,-2.652777672E0
4.138274718E2,-2.713782787E-1,-7.565393448E-1,-2.851975441E0
4.138452826E2,-1.094160795E0,-1.436153412E0,-2.699404716E0
4.138631026E2,-1.487093091E0,-1.579245329E0,-3.053448677E0
4.138809182E2,-1.751822472E0,-1.450722218E0,-3.665716648E0
4.138987291E2,-1.806464672E0,-1.173169374E0,-4.040692329E0
4.139165492E2,-1.643626690E0,-6.716587543E-1,-4.394644737E0
4.139343650E2,-1.480848551E0,-3.725290298E-1,-4.504641056E0
4.139521808E2,-1.156867623E0,-1.956925392E-1,-4.182543755E0
4.139699965E2,-4.679917395E-1,6.923508644E-2,-3.588003635E0
4.139878104E2,2.225527465E-1,2.548725605E-1,-2.373582363E0
4.140056287E2,9.028164148E-1,6.689529419E-1,-7.737007141E-1
4.140234429E2,1.265190363E0,9.431529045E-1,6.118707657E-1
4.140412590E2,1.468427300E0,1.324222326E0,2.163626671E0
4.140590737E2,1.397782326E0,1.833821297E0,3.158638954E0
4.140768904E2,2.980685830E-1,1.347919226E0,3.473730087E0
4.140947050E2,-5.790779591E-1,4.305181503E-1,3.907090187E0
4.141125214E2,-3.981560767E-1,1.390702724E-1,4.718163490E0
4.141303317E2,-4.624254107E-1,1.289593220E0,4.415266037E0
4.141481522E2,3.196024001E-1,3.736068964E0,1.800193787E0
4.141659679E2,7.074873447E-1,3.185038328E0,2.029935837E0
4.141837836E2,9.563234448E-2,-2.070777416E-1,4.684982300E0
4.142015941E2,-1.063448310E0,-3.310601711E0,6.414324760E0
4.142194132E2,-2.003396749E0,-3.596567154E0,3.863285065E0
4.142372313E2,-2.428220034E0,-2.078308582E0,-5.613946915E-1
4.142550448E2,-2.358592272E0,-1.283987999E0,-2.526609898E0
4.142728612E2,-1.770834208E0,-1.332436800E0,-1.290694237E0
4.142906783E2,-9.014562964E-1,-1.647099018E0,3.709163666E-1
4.143084927E2,-2.433627397E-1,-1.823321104E0,1.039599419E0
4.143263039E2,1.880396903E-1,-1.946482778E0,8.883829117E-1
4.143441236E2,4.962584376E-1,-1.732545257E0,-1.146459579E-1
4.143619393E2,8.022617102E-1,-1.149621487E0,-1.655152321E0
4.143797547E2,1.080143332E0,-5.312032700E-1,-2.685558796E0
4.143975707E2,4.900102615E-1,-5.780892372E-1,-4.046354771E0
4.144153857E2,2.769228816E-2,-6.493964195E-1,-4.401062965E0
4.144331972E2,-4.069787264E-1,-6.779191494E-1,-4.830221653E0
4.144510162E2,-7.422435284E-1,-5.576032400E-1,-4.913748264E0
4.144688333E2,-9.818549156E-1,-3.966094255E-1,-4.802017689E0
4.144866492E2,-1.107828856E0,-2.218962908E-1,-4.285855293E0
4.145044642E2,-1.085942626E0,-1.371121407E-1,-2.852296352E0
4.145222836E2,-1.429502249E0,-1.156530380E-1,-1.819653034E0
4.145400953E2,-1.434427023E0,3.539937735E-1,-1.068467140E0
4.145579101E2,-5.450283885E-1,1.254232407E0,4.809970856E-1
4.145757270E2,2.707278132E-1,2.004197598E0,1.918787003E0
4.145935422E2,9.365504384E-1,2.434607029E0,3.398500443E0
4.146113580E2,1.638605595E0,2.714612246E0,4.705279350E0
4.146291729E2,1.742434740E0,2.607491493E0,5.127061844E0
4.146469889E2,1.175504208E0,1.699946761E0,4.923868179E0
4.146647997E2,-5.878949165E-2,1.148990154E0,4.170121193E0
4.146826022E2,-7.005334496E-1,1.184761047E0,2.460369110E0
4.147004351E2,6.285877228E-1,8.651959896E-1,1.181797981E0
4.147182484E2,9.457243681E-1,-2.611518383E0,5.776026726E0
4.147360696E2,-9.577578902E-1,-6.191401482E0,7.932592392E0
4.147538818E2,-1.330145359E0,-5.187961578E0,3.573134422E0
4.147716987E2,2.685607076E-1,-2.160451174E0,-8.920106888E-1
4.147895089E2,1.984897137E0,9.347271919E-2,-3.094007969E0
4.148073250E2,3.445499659E0,1.000465393E0,-1.602327824E0
4.148251326E2,3.801700830E0,7.679457664E-1,3.706607819E-1
4.148429612E2,3.248418331E0,8.017973900E-1,4.436025620E-1
4.148607757E2,2.044472694E0,5.215075016E-1,-1.848497391E-1
4.148785917E2,6.778777242E-1,-1.118718386E-1,-1.053744316E0
4.148964076E2,-5.032475591E-1,-5.687090158E-1,-2.367246151E0
4.149142228E2,-1.188761353E0,-8.824373484E-1,-3.522748470E0
4.149320381E2,-1.683917999E0,-1.261835098E0,-4.273355484E0
4.149498530E2,-1.659918308E0,-1.249030113E0,-4.696233749E0
4.149676666E2,-1.433265209E0,-1.136050820E0,-4.762570381E0
4.149854849E2,-1.457548857E0,-1.166518569E0,-5.278215885E0
4.150032960E2,-1.045742273E0,-9.381077290E-1,-5.695655823E0
4.150211161E2,-6.005769968E-1,-9.046635628E-1,-4.368919373E0
4.150389320E2,-1.696438342E-1,-5.956835747E-1,-2.949316978E0
4.150567471E2,4.820178151E-1,-5.230045319E-2,-1.230480194E0
4.150745631E2,9.508735538E-1,5.631614923E-1,8.341121674E-1
4.150923785E2,9.729525447E-1,1.120011449E0,2.622816086E0
4.151101947E2,8.386936188E-1,2.060675144E0,3.177622795E0
4.151280096E2,2.137816548E-1,2.386797190E0,3.212357521E0
4.151458145E2,-3.983259201E-1,1.828696251E0,4.017070770E0
4.151636401E2,-5.180503130E-1,9.705116749E-1,5.260709763E0
4.151814567E2,-2.792868614E-1,1.036951661E0,5.773254395E0
4.151992728E2,-2.739936411E-1,3.186050177E0,4.859701157E0
4.152170877E2,-5.997886658E-1,3.604713678E0,1.305027008E0
4.152349041E2,-2.108117789E-1,9.449646473E-1,2.886034966E0
4.152527184E2,-1.700405717E0,-3.656774282E0,6.162651062E0
4.152705342E2,-3.723148346E0,-6.107195377E0,4.662332535E0
4.152883500E2,-3.534623384E0,-4.348776340E0,2.266950607E-1
4.153061657E2,-2.856350899E0,-2.230117798E0,-2.528269768E0
4.153239816E2,-2.353106976E0,-1.368364215E0,-2.694526196E0
4.153417964E2,-9.577538371E-1,-8.511495590E-1,-4.261016846E-1
4.153596083E2,8.357344270E-1,-5.091407299E-1,1.240016937E0
4.153774280E2,1.816646934E0,-6.683044434E-1,1.685826302E0
4.153952441E2,2.161596537E0,-6.572682858E-1,6.176156998E-1
4.154130588E2,2.089358091E0,-4.155013561E-1,-1.408922195E0
4.154308736E2,1.807752132E0,7.062172890E-2,-3.266754627E0
4.154486913E2,1.157931089E0,1.147990227E-1,-4.541564941E0
4.154665063E2,3.961878717E-1,-6.513524055E-2,-5.367592812E0
4.154843170E2,-1.285672486E-1,-2.414038181E-1,-5.726328850E0
4.155021368E2,-6.462612152E-1,-5.332710743E-1,-5.387921333E0
4.155199516E2,-1.006008983E0,-7.746810913E-1,-4.735288143E0
4.155377695E2,-9.915553331E-1,-7.649056911E-1,-3.715778351E0
4.155555836E2,-1.065373182E0,-5.928039551E-1,-2.153048515E0
4.155733995E2,-1.331311941E0,-3.576173782E-1,-4.231357574E-1
4.155912150E2,-1.243507624E0,3.175873756E-1,5.404682159E-1
4.156090308E2,-6.111376882E-1,1.370197535E0,7.100849152E-1
4.156268446E2,-4.078507423E-3,1.964628339E0,1.992134094E0
4.156446629E2,7.600260377E-1,2.000191689E0,3.734066963E0
4.156624772E2,1.467631340E0,1.909944296E0,5.443453789E0
4.156802887E2,1.664432049E0,1.694947004E0,6.360981941E0
4.156981082E2,6.863634586E-1,1.400477886E0,5.632976532E0
4.157159240E2,4.887276888E-2,1.969003677E0,3.156871796E0
4.157337350E2,8.011966944E-1,1.428926706E0,1.367421150E0
4.157515555E2,8.970646858E-1,-1.799212933E0,4.179967880E0
4.157693704E2,-3.330726326E-1,-5.181791306E0,5.674929619E0
4.157871862E2,-5.842801929E-1,-5.187766075E0,3.089419365E0
4.158050021E2,8.200351596E-1,-2.615547180E0,-9.856500626E-1
4.158228178E2,2.279736996E0,-7.928202152E-1,-3.414120674E0
4.158406328E2,3.752114534E0,-7.390689850E-2,-2.671578884E0
4.158584540E2,4.746673584E0,1.020829678E-1,1.506376266E-1
4.158762647E2,4.604393959E0,8.138597012E-1,1.175022125E0
4.158940797E2,3.488050938E0,9.231642485E-1,1.031766891E0
4.159118954E2,1.620232105E0,3.276448250E-1,-1.971826553E-1
4.159297111E2,9.708213806E-2,-1.783852577E-1,-1.691046715E0
4.159475267E2,-7.139173746E-1,-5.443233252E-1,-2.445724487E0
4.159653378E2,-1.384995222E0,-1.010894299E0,-3.155363083E0
4.159831573E2,-1.519770861E0,-1.128726482E0,-3.536897182E0
4.160009733E2,-1.465776920E0,-1.037717223E0,-4.115605354E0
4.160187886E2,-1.668546796E0,-1.096407175E0,-4.878741741E0
4.160366046E2,-1.718304634E0,-1.117751360E0,-5.210757732E0
4.160544185E2,-1.519993663E0,-1.116410732E0,-4.860867500E0
4.160722369E2,-1.187305570E0,-1.117130280E0,-3.533392906E0
4.160900511E2,-6.239191294E-1,-8.504066467E-1,-2.161132812E0
4.161078657E2,2.124626487E-1,5.405664444E-2,-6.394538879E-1
4.161256830E2,6.330624223E-1,9.828220606E-1,7.315359116E-1
4.161434979E2,9.453870058E-1,2.092288971E0,1.980443954E0
4.161613090E2,6.615494490E-1,2.329629898E0,2.475883484E0
4.161791290E2,1.741341054E-1,1.763909578E0,3.126478195E0
4.161969445E2,3.434713483E-1,1.044861317E0,4.651373863E0
4.162147600E2,5.886725783E-1,7.130285501E-1,6.042369843E0
4.162325759E2,9.626652002E-1,2.500895023E0,5.757724762E0
4.162503917E2,1.013072014E0,4.102393150E0,2.498781204E0
4.162682020E2,9.208259583E-1,2.288045883E0,3.734614372E0
4.162860211E2,-1.697503775E-1,-1.862230539E0,6.733072281E0
4.163038381E2,-1.223499298E0,-3.414170742E0,6.038577080E0
4.163216550E2,-2.624532461E0,-2.768579245E0,3.570098877E-1
4.163394730E2,-3.044861317E0,-1.802842498E0,-3.186023235E0
4.163572831E2,-2.757907152E0,-1.673248529E0,-3.359944344E0
4.163750992E2,-1.716505647E0,-2.106365442E0,-7.004623413E-1
4.163929174E2,-7.531675100E-1,-2.687860012E0,1.308691978E0
4.164107310E2,3.475280404E-1,-2.672064304E0,2.388592720E0
4.164285470E2,1.232431889E0,-2.145427704E0,1.687936783E0
4.164463629E2,1.638367057E0,-1.494303703E0,-6.239032745E-2
4.164641783E2,2.046788931E0,-4.008765221E-1,-2.008502007E0
4.164819935E2,1.911740661E0,4.951100349E-1,-4.168878078E0
4.164998046E2,1.306256056E0,8.842957020E-1,-5.465940475E0
4.165176248E2,4.738691151E-1,5.456736088E-1,-5.842374325E0
4.165354405E2,-6.494495273E-2,2.521152496E-1,-5.705375195E0
4.165532557E2,-5.297242403E-1,-9.238529205E-2,-5.092127323E0
4.165710717E2,-9.944115877E-1,-4.777553082E-1,-4.184536934E0
4.165888858E2,-1.337700367E0,-7.541983128E-1,-2.822647095E0
4.166067042E2,-1.668742895E0,-8.195197582E-1,-1.628100872E0
4.166245182E2,-1.521893859E0,-4.093383551E-1,3.507328033E-2
4.166423295E2,-1.145598531E0,6.518039703E-1,9.407920837E-1
4.166601492E2,-7.081841230E-1,1.469807506E0,1.425218582E0
4.166779623E2,-4.029488564E-2,1.842584729E0,3.137210846E0
4.166957832E2,7.696886659E-1,2.095028400E0,4.789299965E0
4.167135961E2,1.445906162E0,2.469527721E0,5.339232445E0
4.167314073E2,1.514160633E0,2.454240084E0,4.668541908E0
4.167492275E2,6.412615180E-1,2.595208168E0,3.463904381E0
4.167670425E2,2.287465334E-1,1.989507437E0,1.387788773E0
4.167848573E2,1.066498995E0,-3.742742538E-2,1.909136772E0
4.168026712E2,1.330615997E0,-3.607323885E0,6.292237282E0
4.168204875E2,-1.826481223E-1,-6.154497623E0,6.810033798E0
4.168383011E2,4.539747834E-1,-4.384966850E0,2.845724106E0
4.168561215E2,2.447532654E0,-2.282441854E0,-2.581348419E-1
4.168739332E2,4.265761852E0,-7.496566772E-1,-1.352865219E0
4.168917551E2,5.542391777E0,6.241495609E-1,-4.050312042E-1
4.169095631E2,5.207965851E0,1.045835733E0,1.238784790E-1
4.169273829E2,4.129806042E0,1.456347704E0,-5.541477203E-1
4.169451982E2,2.560086966E0,1.703046799E0,-1.750828266E0
4.169630147E2,4.415255785E-1,4.119606018E-1,-2.540296078E0
4.169808289E2,-7.694156766E-1,-4.611020088E-1,-2.759618759E0
4.169986454E2,-1.711938739E0,-1.330277562E0,-3.438756466E0
4.170164608E2,-2.173179865E0,-1.843559265E0,-3.638134480E0
4.170342722E2,-2.280725002E0,-1.989589095E0,-3.628852367E0
4.170520904E2,-2.165258646E0,-1.940342903E0,-4.074943542E0
4.170699085E2,-1.811566591E0,-1.782160878E0,-4.392601967E0
4.170877230E2,-1.605364203E0,-1.786465883E0,-4.224934101E0
4.171055387E2,-1.498136759E0,-1.897671938E0,-3.631426334E0
4.171233540E2,-1.195243001E0,-1.882706642E0,-2.521695137E0
4.171411696E2,1.777514815E-2,-5.088036060E-1,-2.277676105E0
4.171589855E2,1.191431999E0,1.058521986E0,-2.010641098E0
4.171768011E2,1.646323919E0,1.974122524E0,-8.784570694E-1
4.171946161E2,1.520553112E0,2.570818663E0,2.332162857E-1
4.172124320E2,9.223091602E-1,2.267908096E0,1.824907303E0
4.172302474E2,-1.833149195E-1,7.663398981E-1,3.579133987E0
4.172480613E2,-3.063233197E-1,-3.026612997E-1,6.412300110E0
4.172658746E2,7.566797733E-2,4.953268766E-1,7.786828041E0
4.172836953E2,4.515515268E-1,3.593650818E0,4.482429504E0
4.173015096E2,4.342913330E-1,3.426980972E0,2.575331688E0
4.173193216E2,8.307662606E-2,-4.404174089E-1,5.990570068E0
4.173371407E2,-5.021097660E-1,-2.934063435E0,7.519419670E0
4.173549552E2,-1.426987648E0,-2.759539127E0,3.252245903E0
4.173727710E2,-1.902058601E0,-1.366988540E0,-1.252242088E0
4.173905903E2,-2.155530691E0,-7.527310848E-1,-3.272945881E0
4.174084028E2,-1.827469587E0,-9.275209904E-1,-1.909673691E0
4.174262189E2,-1.290275097E0,-1.710346699E0,3.179588318E-1
4.174440343E2,-5.817635655E-1,-2.357713461E0,1.778291702E0
4.174618488E2,1.921140850E-1,-2.410161734E0,2.165116310E0
4.174796619E2,5.465434790E-1,-2.191883326E0,1.154675484E0
4.174974731E2,9.076663256E-1,-1.460727096E0,-7.763786316E-1
4.175152946E2,1.008470178E0,-6.971091628E-1,-2.308495998E0
4.175331124E2,7.962573171E-1,5.317497253E-2,-3.933684826E0
4.175509273E2,3.485010862E-1,3.468557596E-1,-5.094387531E0
4.175687433E2,-1.472839117E-1,3.351004124E-1,-5.537876129E0
4.175865575E2,-5.043377876E-1,2.182924747E-1,-5.448350430E0
4.176043759E2,-9.575430751E-1,5.083560944E-3,-4.882670403E0
4.176221865E2,-1.446632624E0,-2.165988684E-1,-3.811116695E0
4.176400085E2,-1.717362642E0,-2.291781902E-1,-3.105878830E0
4.176578215E2,-1.550928235E0,1.318397522E-1,-1.475338936E0
4.176756362E2,-1.153619528E0,7.017436028E-1,-2.332553864E-1
4.176934517E2,-3.775406182E-1,1.334214926E0,7.865695953E-1
4.177112685E2,3.482403755E-1,1.572668552E0,2.143925667E0
4.177290833E2,1.067155123E0,1.224641323E0,4.220422745E0
4.177468990E2,1.663375378E0,9.008746147E-1,5.963576317E0
4.177647142E2,1.478690982E0,1.053358793E0,4.730814934E0
4.177825297E2,9.350747466E-1,8.315157890E-1,3.577619553E0
4.178003406E2,4.281549454E-1,1.488484502E0,2.504936218E0
4.178181600E2,7.187329531E-1,2.271120548E0,3.311538696E-1
4.178359776E2,2.165681124E0,2.106669903E0,-1.895332336E-2
4.178537923E2,2.131454706E0,-1.242043734E0,3.766165733E0
4.178716077E2,5.581827760E-1,-4.857543945E0,7.694436073E0
4.178894235E2,-3.244538605E-1,-5.206755638E0,5.857192039E0
4.179072383E2,8.480901718E-1,-2.584014893E0,1.208812714E0
4.179250531E2,2.047943115E0,-1.006065369E0,-9.809627533E-1
4.179428702E2,2.942884445E0,-2.553596497E-1,-6.859388351E-1
4.179606866E2,3.188055754E0,5.941963196E-2,1.467885971E-1
4.179785006E2,3.135398388E0,7.914335728E-1,-1.227645874E-1
4.179963120E2,2.377526045E0,8.862761259E-1,-1.048987389E0
4.180141324E2,7.960791588E-1,7.500422001E-2,-2.225463867E0
4.180319428E2,-5.004245043E-1,-6.631025076E-1,-3.203149319E0
4.180497629E2,-1.007582188E0,-9.586953521E-1,-3.825112820E0
4.180675787E2,-1.285692215E0,-1.304829240E0,-4.028347492E0
4.180853944E2,-1.506087065E0,-1.499911070E0,-4.180171490E0
4.181032103E2,-1.351662040E0,-1.204184771E0,-4.980749130E0
4.181210240E2,-9.930583239E-1,-8.758097887E-1,-4.862655640E0
4.181388409E2,-1.104695797E0,-9.747349024E-1,-4.797358036E0
4.181566578E2,-8.194084764E-1,-8.801160455E-1,-4.242510796E0
4.181744723E2,-2.807867825E-1,-9.052092433E-1,-1.851354122E0
4.181922833E2,3.708771467E-1,-3.977265358E-1,6.449422836E-1
4.182101035E2,6.992334723E-1,3.817334175E-1,1.656217575E0
4.182279190E2,8.273714781E-1,1.734651446E0,1.367406845E0
4.182457347E2,6.929525137E-1,2.772998571E0,1.119413376E0
4.182635496E2,4.442304671E-1,3.294910908E0,1.436101913E0
4.182813656E2,6.888908148E-2,2.491365433E0,2.629229546E0
4.182991808E2,5.180031061E-1,1.532848120E0,5.061302185E0
4.183169853E2,1.107073784E0,1.256724000E0,7.623633385E0
4.183348119E2,7.533980608E-1,2.913766146E0,6.184230804E0
4.183526265E2,-2.292691171E-1,2.839907885E0,2.079706192E0
4.183704440E2,-7.407876849E-1,-2.001771927E-1,3.988801003E0
4.183882592E2,-1.647531986E0,-3.656796932E0,5.923707008E0
4.184060741E2,-2.754760504E0,-4.608619690E0,3.288861275E0
4.184238916E2,-2.779651165E0,-3.137947083E0,-9.366893768E-1
4.184417036E2,-2.774327040E0,-1.989461303E0,-3.702948570E0
4.184595164E2,-2.513627291E0,-1.422608972E0,-4.097279549E0
4.184773328E2,-1.510091543E0,-1.353884339E0,-1.963602543E0
4.184951509E2,-3.206553757E-1,-1.647487402E0,-2.567386627E-2
4.185129687E2,4.303610325E-1,-2.214593410E0,1.478423119E0
4.185307833E2,9.862744808E-1,-2.119789600E0,1.234138489E0
4.185485985E2,1.335102677E0,-1.635888577E0,-1.112213135E-1
4.185664098E2,1.503458261E0,-8.035855293E-1,-1.896126270E0
4.185842299E2,1.530191898E0,8.390176296E-2,-3.125353336E0
4.186020458E2,1.394585371E0,1.013267875E0,-4.278592587E0
4.186198592E2,8.510912657E-1,1.181862831E0,-5.152287006E0
4.186376776E2,-5.368530750E-3,6.612561941E-1,-5.120947838E0
4.186554920E2,-4.962706566E-1,1.314023733E-1,-4.616329193E0
4.186733031E2,-8.167841434E-1,-2.843918800E-1,-3.888198853E0
4.186911229E2,-1.344999790E0,-8.300263286E-1,-2.392045975E0
4.187089391E2,-1.702431202E0,-7.224354744E-1,-1.053392410E0
4.187267540E2,-1.586233974E0,6.210803986E-2,-6.835584641E-1
4.187445699E2,-1.058390021E0,1.035053730E0,1.032867432E-1
4.187623907E2,-5.053522587E-1,1.319584131E0,2.298311234E0
4.187802008E2,2.371779680E-1,1.393195033E0,4.557874680E0
4.187980164E2,1.287404656E0,1.943339705E0,6.279474258E0
4.188158311E2,1.560751796E0,2.481945753E0,5.497709274E0
4.188336483E2,1.131943345E0,2.696750164E0,4.230599403E0
4.188514633E2,6.525965333E-1,2.812445641E0,2.518367767E0
4.188692825E2,1.099872351E0,1.285171509E0,1.505387306E0
4.188870932E2,1.758330345E0,-1.844474792E0,4.613205910E0
4.189049107E2,2.102112174E-1,-5.593293190E0,7.309000015E0
4.189227135E2,-9.138023257E-1,-5.616594315E0,5.032992363E0
4.189405406E2,8.088318706E-1,-1.937153339E0,1.642522812E-1
4.189583539E2,2.349478722E0,1.330573559E-1,-3.067746639E0
4.189761743E2,3.838710785E0,8.173663616E-1,-2.319277763E0
4.189939874E2,4.526289463E0,3.803107738E-1,4.956235886E-1
4.190118031E2,4.398554802E0,2.817158699E-1,1.554648399E0
4.190296154E2,3.774599075E0,8.431537151E-1,6.574258804E-1
4.190474336E2,1.912912607E0,2.668173313E-1,-8.271455765E-1
4.190652498E2,1.547769308E-1,-6.150074005E-1,-1.936680317E0
4.190830653E2,-8.810753822E-1,-1.214118004E0,-2.762194157E0
4.191008798E2,-1.444036603E0,-1.528730154E0,-3.500830173E0
4.191186971E2,-1.487693548E0,-1.404321432E0,-4.216850281E0
4.191365117E2,-1.330001593E0,-1.160963535E0,-4.685488224E0
4.191543236E2,-1.276176453E0,-1.010032415E0,-5.170715332E0
4.191721432E2,-1.130080938E0,-8.717427254E-1,-5.454174519E0
4.191899581E2,-1.130465031E0,-9.552168846E-1,-5.416778088E0
4.192077740E2,-7.218575478E-1,-9.272793531E-1,-4.183910847E0
4.192255894E2,-4.028960466E-1,-8.884776831E-1,-2.036216736E0
4.192434053E2,1.790806651E-1,1.402412653E-1,-7.800054550E-1
4.192612201E2,6.638579369E-1,1.316416144E0,-1.383867264E-1
4.192790360E2,7.515584230E-1,1.946744323E0,1.177002907E0
4.192968504E2,2.078367770E-1,1.811033368E0,2.781731606E0
4.193146688E2,-2.279736847E-1,1.205497026E0,4.027438164E0
4.193324777E2,-1.676185727E-1,4.197831154E-1,5.132018089E0
4.193502935E2,3.391259611E-1,-1.028975248E-1,6.101988792E0
4.193681138E2,7.468698621E-1,1.019675732E0,5.772190094E0
4.193859298E2,7.377244234E-1,3.673630714E0,2.708852768E0
4.194037448E2,9.405598640E-1,3.704916477E0,1.149639130E0
4.194215590E2,5.274592638E-1,4.995934963E-1,4.741799355E0
4.194393772E2,-1.024582863E0,-2.873874187E0,6.625127792E0
4.194571917E2,-2.166478395E0,-3.431713820E0,3.853308678E0
4.194750070E2,-2.402089834E0,-1.953011870E0,-4.885377884E-1
4.194928237E2,-2.168884754E0,-8.437628746E-1,-2.524505138E0
4.195106371E2,-2.113687754E0,-1.160126686E0,-1.293064117E0
